ID,title,jobDate,jobCondition,jobSector
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50158647,[미국취업] 바이오기업 PSOMAGEN 미국본사-Lab연구원 채용,~ 04/04(금) 입사지원,미국 신입·경력 대졸↑ 계약직·해외취업,"CRA(임상연구원), 조직병리, 연구원, 임상PM, CRA(임상연구원) 외 등록일 25/03/05"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50125710,[KSTEC] Python 시스템 개발 신입사원 채용,~ 03/31(월) 입사지원,경기 성남시 분당구 신입 대졸↑ 정규직,"Python, Java, AI(인공지능), OCR, RPA 외 등록일 25/02/28"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49809406,"AI 개발(Python), 데이터분석 및 사업 기획 모집",채용시 입사지원,서울 강남구 신입·경력 대졸↑ 정규직,"머신러닝, 데이터분석가, 빅데이터, 크롤링, Pandas 외 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50090000,[경력] Solution/SW 개발자 채용 - Java/Python,~ 03/27(목) 입사지원,서울 강남구 경력무관 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, Java, 프론트엔드 외 등록일 25/02/25"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50087757,"Django, SaaS 개발자(python / 리드급) 채용공고",상시채용 입사지원,경기 오산시 경력10년↓ 대졸↑ 정규직,"Python, 네트워크, IoT, Keras, Pytorch 외 등록일 25/02/25"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49834058,[재택근무] REACT · PHP · PYTHON 개발자 모집,~ 03/25(화) 입사지원,서울 양천구 경력3년↑ 초대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, 머신러닝, 딥러닝 외 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49749670,[솔루션] 백엔드 개발자 모집(python),오늘마감 입사지원,서울 강남구 경력무관 대졸↑ 정규직,"Python, 백엔드/서버개발, Java, 프론트엔드, 솔루션 외 등록일 25/01/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50195340,Python / Node / React 개발자,~ 04/08(화) 입사지원,경기 부천시 경력 2~5년 초대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, 퍼블리셔, 프론트엔드 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50167665,엔이에스 Python 개발자 채용,~ 04/05(토) 입사지원,충북 청주시 청원구 경력 학력무관 정규직,"Python, 웹개발, 네트워크, 인프라, 고객관리 외 수정일 25/03/06"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50134584,기업연구소에서 C와 Python으로 SW 개발할 분을 구합니다,~ 03/27(목) 입사지원,대전 대덕구 경력무관 대졸↑ 정규직·계약직,"딥러닝, 기술지원, 아두이노, 임베디드리눅스, 개발PM 외 등록일 25/03/03"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50183574,ROS 기반 UGV 개발자 모집 (Python 외),~ 05/06(화) 입사지원,대전 유성구 경력무관 대졸↑ 정규직,"Python, 로봇설계, 무인항공기/드론, 자동제어, 전자 외 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49824766,소프트웨어 엔지니어 인턴 모집 (Python),~ 03/24(월) 입사지원,서울 관악구 경력무관 대졸↑ 인턴직,"Python, 머신러닝, Linux, S/W, SDK 외 등록일 25/01/23"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50063892,[웹개발] Python React AI 개발자 모집,채용시 입사지원,서울 금천구 경력무관 대졸↑ 정규직,"웹개발, AI(인공지능), 머신러닝, 앱개발, 데이터라벨링 외 수정일 25/02/27"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50197114,파이썬(Python) 백엔드 개발자 모십니다,내일마감 입사지원,서울 강남구 경력무관 고졸↑ 정규직·계약직,"Python, 백엔드/서버개발, 앱개발, 프론트엔드, Android 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50127959,[경력3년이상]프론트엔드 개발자 (React / Next.js / Python),~ 03/14(금) 입사지원,서울 송파구 경력 대졸↑ 정규직,"Python, 프론트엔드, Django, Git, GraphQL 외 수정일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50091091,Python 개발자 [경력],~ 03/26(수) 점핏에서 지원,서울 강남구 경력 3~10년 대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, AR(증강현실), VR(가상현실) 외 등록일 25/02/25"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49881719,[덱스터크레마/경력] Python 개발자 채용,~ 04/05(토) 입사지원,서울 강남구 경력 3~5년 학력무관 정규직,"웹개발, 데이터분석가, 데이터엔지니어, 웹기획, 데이터분석 외 등록일 25/02/04"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50197094,파이썬(Python) 기반의 풀스택 개발자 모십니다.,내일마감 입사지원,서울 강남구 경력무관 고졸↑ 정규직·계약직,"Python, 백엔드/서버개발, 유지보수, 프론트엔드, Bootstrap 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49987144,Python 개발자 모집,~ 03/13(목) 입사지원,서울 강남구 경력 3~20년 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, DBA 외 등록일 25/02/12"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50174565,"Python, ROS2- 로봇비전 개발자 채용 (경력)",~ 04/05(토) 입사지원,인천 연수구 경력2년↑ 학력무관 정규직,"Python, C++, AI(인공지능), 머신러닝, Linux 외 등록일 25/03/06"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50190298,"하이닉스 MES 구축 (c#, java, python) 중/고급 구인",~ 03/15(토) 입사지원,서울 영등포구 경력7년↑ 학력무관 프리랜서,"Python, Java, C#, SI·시스템통합, 소프트웨어개발 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50195859,[이수그룹 IT계열사] Python 개발자 채용,~ 04/09(수) 입사지원,서울 서초구 경력 7~11년 대졸↑ 정규직,"Python, AI(인공지능), PostgreSQL, 소프트웨어개발 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50139828,[경력 ] ㈜지오씨엔아이 SW(BE) Python 개발자 모집(대구),~ 04/03(목) 입사지원,대구 동구 경력 3~10년 초대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, SI개발, JSP 외 등록일 25/03/04"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50201679,[씨이랩] Python 개발자,~ 04/11(금) 홈페이지 지원,서울 강남구 경력 3~10년 대졸↑ 정규직,"Python, C++, 앱개발, SI개발, 데이터시각화 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50160414,Back-End Engineer (Python/Django),~ 04/04(금) 점핏에서 지원,서울 마포구 경력 2~5년 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, 인프라, AWS 외 등록일 25/03/05"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50045978,Backend Junior Engineer(PHP/Python),~ 03/20(목) 점핏에서 지원,서울 강남구 신입·경력 초대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, SE(시스템엔지니어), Linux 외 등록일 25/02/19"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50171683,"S/W개발( C#, Python ) 신입 채용",~ 04/05(토) 입사지원,"경기 수원시 영통구 신입 초대졸↑ 정규직 3,850 만원","Python, Java, 프론트엔드, C#, 정밀광학 수정일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49966128,백엔드(Python) 개발자 모집,채용시 입사지원,경기 수원시 영통구 경력 2~5년 대졸↑ 정규직,"Python, 백엔드/서버개발, Linux, DevOps, RDBMS 외 등록일 25/02/11"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50190572,[IT 솔루션 및 통합서비스 전문기업] 파이썬(Python) 개발자,~ 03/14(금) 입사지원,서울 강남구 경력 5~20년 초대졸↑ 정규직,"Python, Java, AI(인공지능), 데이터엔지니어, 데이터마이닝 외 등록일 25/03/08"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49945041,[딥노이드] Python 개발자,~ 04/08(화) 입사지원,서울 구로구 경력2년↑ 대졸↑ 정규직,"Python, 소프트웨어개발 수정일 25/03/03"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50136300,Python 개발자 모집,채용시 입사지원,경기 안양시 만안구 경력4년↑ 초대졸↑ 정규직,"Python, 백엔드/서버개발, 프론트엔드, API, Docker 외 수정일 25/03/04"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49815230,"SW 기술지원 엔지니어 모집(Linux, Python)",~ 03/22(토) 입사지원,경기 안양시 만안구 경력무관 학력무관 정규직·계약직,"Python, C++, Linux, 기술지원, Docker 외 수정일 25/01/22"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49899429,기획연구 및 python 활용 빅데이터 분석,~ 03/21(금) 입사지원,서울 강서구 경력무관 대졸↑ 정규직·인턴직,"Python, Linux, 쉘스크립트, 기술연구, 정책연구 외 수정일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50015797,Python 백엔드 개발자 모집,~ 03/19(수) 입사지원,서울 성동구 경력 학력무관 정규직,"백엔드/서버개발, 솔루션업체 수정일 25/02/17"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50012684,[(주)도로시] QGIS 플러그인 파이썬(Python) 개발자 모집,~ 03/18(화) 입사지원,서울 금천구 경력 학력무관 정규직·계약직,"Python, PostgreSQL, QGIS, SI·시스템통합, DBMS 외 등록일 25/02/16"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50193837,AI Agent Vision/MFC/C# Python Tensorflow CUDA yolo개발직,~ 05/09(금) 입사지원,"충남 천안시 동남구 경력무관 초대졸↑ 정규직 2,700 만원","솔루션, DBMS, S/W, WCF, 파워빌더 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50182973,"SW개발 전문연구요원 (병역특례) Linux,Python,C",~ 03/17(월) 점핏에서 지원,서울전체 신입·경력 석사↑ 정규직,"Python, 웹개발, 백엔드/서버개발, Java, SE(시스템엔지니어) 외 등록일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49992808,"소프트웨어 개발자 (C, C#, Python 등)",~ 03/15(토) 입사지원,대전 유성구 신입 고졸↑ 정규직,"C언어, 임베디드, 펌웨어, MCU, RTOS 외 등록일 25/02/13"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50110197,마켓빌리 JAVA / DBA / TA / AA / PYTHON Recruitment,~ 03/29(토) 입사지원,서울 강남구 경력무관 학력무관 정규직·계약직,"Python, Java, DBA, SI개발, AWS 외 등록일 25/02/27"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50055408,[블루바이저] Python 개발자 채용 (부산),~ 03/22(토) 입사지원,부산 남구 경력3년↑ 학력무관 정규직,"웹개발, SpringBoot, 소프트웨어개발 등록일 25/02/20"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50182975,"ADC(L4-L7 스위치) C,Python, Linux 개발자 (커널3팀)",~ 03/17(월) 점핏에서 지원,서울전체 경력 2~10년 초대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, C++, Java 외 등록일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50139247,(주)탭샵바 개발직군 채용 공고,채용시 입사지원,서울 강남구 경력무관 학력무관 정규직,"Python, 백엔드/서버개발, SE(시스템엔지니어), 기술지원, 라즈베리파이 외 등록일 25/03/04"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50166057,[(주)톱텍] PC 제어 정규직 채용,~ 03/16(일) 입사지원,충남 아산시 경력 2~10년 학력무관 정규직,"S/W, 기술엔지니어, 설계엔지니어, 기계설계, 기구설계 외 수정일 25/03/06"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50021139,2025 신입공개채용(1) 생성AI모델(LLM/LMM/임베딩)개발자 모집,~ 03/21(금) 입사지원,"서울 강남구 신입 대졸↑ 정규직·인턴직 4,300 만원","Python, AI(인공지능), 딥러닝, 데이터시각화, 챗봇 외 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50167260,[(주)라이브워크] 소프트웨어 개발 R&D 연구원 모집 공고,~ 03/31(월) 입사지원,경남 진주시 경력무관 대졸↑ 정규직,"Python, C++, AI(인공지능), 머신러닝, C언어 외 수정일 25/03/06"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49865963,[IAM/ Security] Access Governance Engineer,상시채용 입사지원,서울 송파구 경력 5~16년 학력무관 정규직,"정보보안, SQL, IT, IAM, 전자상거래 외 수정일 25/02/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49714619,[인공지능솔루션] 엔지니어 직군 채용,상시채용 입사지원,서울 강남구 경력 1~20년 대졸↑ 정규직·전문연구요원,"Python, 백엔드/서버개발, AI(인공지능), 머신러닝, 딥러닝 외 수정일 25/01/15"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50035122,[교육 연구소 룰메이커스] 백엔드 개발자 모집,~ 03/20(목) 입사지원,서울 관악구 경력무관 학력무관 정규직·계약직,"Python, 백엔드/서버개발, HTML5, Javascript, React 외 등록일 25/02/18"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50158061,[부동산 통계자료 분석] 2025년 한국평가데이터 계약직원,~ 05/04(일) 홈페이지 지원,서울 영등포구 경력무관 초대졸↑ 계약직,"데이터엔지니어, 통계/분석, 데이터분석, 금융기관 수정일 25/03/05"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49871775,[AI콴텍]RA전략개발팀 리서치 및 상품개발 신입/경력 모집,~ 04/05(토) 입사지원,서울 영등포구 신입·경력 대졸↑ 정규직,"Python, 머신러닝, 딥러닝, 데이터분석가, 데이터엔지니어 외 수정일 25/02/17"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49834312,[재택근무] 안드로이드 iOS 앱개발,채용시 입사지원,경기 안양시 동안구 경력2년↑ 학력무관 프리랜서,"Python, Java, AI(인공지능), 머신러닝, 딥러닝 외 수정일 25/02/24"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49975612,2025 미래로시스템 신입/경력사원 채용,상시채용 입사지원,경기 용인시 기흥구 경력무관 초대졸↑ 정규직,"SE(시스템엔지니어), 회계, 개발, 소프트웨어개발 등록일 25/02/11"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50027598,[연구소]전자/전기/IOT/정보통신 관련 연구개발 경력직 모집,채용시 입사지원,대구 동구 경력무관 대졸↑ 정규직,"Python, AI(인공지능), 머신러닝, C언어, 딥러닝 외 등록일 25/02/18"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49827906,"팀 쉽게, Data Linguist 모집",채용시 입사지원,서울 강남구 경력무관 대졸↑ 정규직,"Python, 머신러닝, 딥러닝, 데이터분석가, 데이터엔지니어 외 등록일 25/01/23"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50146080,㈜지오시스템리서치 인공지능 활용 자료분석 분야 채용,~ 03/14(금) 입사지원,부산 해운대구 경력무관 대졸↑ 정규직·계약직,"AI(인공지능), 데이터분석가, 데이터엔지니어, R&D, 환경 등록일 25/03/04"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50033502,[경력] 2년이상 프론트엔드 개발자 채용,~ 03/20(목) 입사지원,서울 서초구 경력 1~3년 학력무관 정규직·계약직,"Python, 웹개발, 프론트엔드, CSS3, Git 외 등록일 25/02/18"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49859553,인공지능(AI)·빅데이터 개발부(이미지 처리)-OCR리눅스 가능필,~ 04/04(금) 입사지원,서울 영등포구 신입·경력 대졸↑ 정규직,"Python, AI(인공지능), 머신러닝, Linux, 데이터라벨링 외 등록일 25/02/03"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49998002,[스타랩스] 웹개발자 초/중/고/특급 채용,~ 03/15(토) 입사지원,서울 강남구 경력 초대졸↑ 정규직·프리랜서,"Python, 웹개발, 백엔드/서버개발, Java, SE(시스템엔지니어) 외 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50061494,로봇/로보틱스 필드엔지니어(FSE) 모집(신입/경력),~ 03/23(일) 입사지원,경기 광명시 신입·경력 대졸↑ 정규직,"Python, 백엔드/서버개발, C++, C언어, SE(시스템엔지니어) 외 등록일 25/02/21"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50197390,워드프레스 웹사이트 제작·운영 담당자 채용,~ 04/09(수) 입사지원,"서울 영등포구 경력무관 초대졸↑ 정규직·계약직 3,000 만원","Python, 웹개발, 유지보수, 퍼블리셔, 검색엔진 외 수정일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49762224,임베디드시스템 S/W 개발자 모집,~ 03/14(금) 입사지원,경기 수원시 영통구 신입·경력 대졸↑ 정규직,"Python, C++, AI(인공지능), C언어, Linux 외 등록일 25/01/13"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50088765,[경력] 한국일보 백엔드/프론트엔드 공개채용(~3/12 17시),내일마감 홈페이지 지원,서울 중구 경력 학력무관 정규직,"웹개발, 백엔드/서버개발, 기술지원, 유지보수, 정보보안 외 수정일 25/02/25"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50004379,"[트루엔] 2025 핵심인재(TECH, Non-Tech) 적극채용",~ 03/31(월) 입사지원,서울 구로구 경력무관 대졸↑ 정규직,"백엔드/서버개발, QA/테스터, 임베디드, 펌웨어, iOS 외 수정일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50199938,[서울 근무] 디지털 컨설팅 부문 컨설턴트 모집 (신입),~ 03/16(일) 입사지원,"서울 종로구 신입 대졸↑ 정규직 3,000 만원","Python, 데이터분석가, IT컨설팅, 빅데이터, R 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50144185,[홈페이지지원] [2025년 신입·경력 채용] 솔루션본부 채용,~ 04/03(목) 홈페이지 지원,서울 강서구 경력무관 학력무관 정규직,"기술지원, QA/테스터, S/W, 기술영업, 마케팅기획 외 수정일 25/03/05"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49794810,[C#] Machine Vision 영상처리 개발자 모집,상시채용 입사지원,서울 금천구 경력무관 대졸↑ 정규직,"Python, C++, 머신러닝, C언어, 딥러닝 외 등록일 25/01/17"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50186898,정보보안 SW솔루션 자동화 QA,~ 03/23(일) 입사지원,경기 성남시 수정구 경력무관 초대졸↑ 정규직,"C언어, Linux, 정보보안, QA/테스터, 솔루션 외 등록일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50171252,에이티아이(주) 바이오연구소 자동화 설비 SW 연구원 채용,채용시 입사지원,인천 연수구 경력무관 대졸↑ 정규직,"웹개발, 백엔드/서버개발, C++, 앱개발, S/W 외 등록일 25/03/06"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50056079,"성실, 배움의 의지있는 신입 S/W개발자 모집합니다(자동차 전장)",상시채용 입사지원,서울 강남구 경력무관 초대졸↑ 정규직,"Python, C++, C언어, 임베디드, MCU 외 수정일 25/02/20"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49865452,[커넥트웨이브] 메이크샵 개발 및 데이터 직군 채용,~ 03/31(월) 홈페이지 지원,서울 금천구 경력무관 학력무관 정규직,"웹개발, 백엔드/서버개발, 데이터엔지니어, DBA, SI개발 외 수정일 25/02/28"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50198874,웹 / C# 개발자 2개 부문 채용합니다. (경력 및 신입),~ 04/09(수) 입사지원,대구 달성군 신입·경력 고졸↑ 정규직,"Python, Java, 머신러닝, C#, MSSQL 외 등록일 25/03/10"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49760404,[분당/대구]Verification Engineer & Digital Logic 개발자 채용,~ 03/13(목) 입사지원,경기 성남시 분당구 경력3년↑ 학력무관 정규직,"Python, 백엔드/서버개발, C++, AI(인공지능), C언어 외 수정일 25/01/13"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50092203,웹&앱 개발 담당 계약직 개발자 채용,~ 03/27(목) 입사지원,대전 대덕구 신입·경력 대졸↑ 계약직,"웹개발, 백엔드/서버개발, Linux, 앱개발, Django 외 등록일 25/02/25"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49770261,[네오플] 프로그래밍/기술지원 직군 모집 (근무지: 제주본사),~ 03/15(토) 홈페이지 지원,제주 제주시 신입·경력 학력무관 정규직,"백엔드/서버개발, C++, C언어, Linux, 게임개발 외 수정일 25/02/25"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49986277,서울대학교병원 생체신호 머신러닝/데이터분석 연구원 채용,채용시 입사지원,서울 종로구 경력무관 대졸↑ 무기계약직·계약직,"AI(인공지능), AI(인공지능), 종합병원 수정일 25/02/12"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50001996,[(주)네피리티/서울] 데이터 분석 및 AI모델 개발 모집,~ 03/16(일) 입사지원,서울 서초구 경력무관 대졸↑ 정규직·계약직,"Python, AI(인공지능), 데이터분석가, 소프트웨어개발 수정일 25/02/19"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50124998,[머신러닝] (주)옥토봇 AI 엔지니어 모집,~ 04/25(금) 입사지원,서울 강남구 경력무관 대졸↑ 정규직·계약직,"Python, AI(인공지능), 머신러닝, 딥러닝, 빅데이터 외 등록일 25/02/28"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50184764,[정규직] 각 부문별 개발자 경력 채용,~ 04/06(일) 입사지원,서울 금천구 경력3년↑ 초대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, Java, 앱개발 외 등록일 25/03/07"
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=50202460,Product Solution Architect,~ 04/08(화) 입사지원,경기전체 신입·경력 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, AI(인공지능), 머신러닝 외 등록일 25/03/10"
